chrom	start	end	id	logFC_C16vsDMSO	logCPM_C16vsDMSO	LR_C16vsDMSO	PValue_C16vsDMSO	logFC_LUTvsDMSO	logCPM_LUTvsDMSO	LR_LUTvsDMSO	PValue_LUTvsDMSO	class
chr3	160666077	160666444	chr3:160666077-160666444					2.4969491341167	1.87825279398121	11.6185056099984	0.000652988452452779	C16_NA_LUT_Up
chr3	160675694	160676011	chr3:160675694-160676011	4.42379638751137	0.443862312534382	18.8659787099236	1.40231473019284e-05	3.93173015057033	0.443862312534382	14.619401140273	0.000131553216963669	C16_Up_LUT_Up
chr3	160709315	160710073	chr3:160709315-160710073					2.6876638001974	0.803533276201777	11.0323271206377	0.000895366790875206	C16_NA_LUT_Up
chr3	161415643	161416159	chr3:161415643-161416159	2.84986739764945	0.450803688007317	11.4580804935959	0.000711837897220172					C16_Up_LUT_NA
chr3	16148863	16149238	chr3:16148863-16149238	3.4053872446022	1.38609487913486	17.0352611285997	3.66920668985167e-05	2.98364744559291	1.38609487913486	13.1931378713483	0.000280976046177065	C16_Up_LUT_Up
chr3	161510606	161510804	chr3:161510606-161510804	4.97698392366102	-0.505281315275329	18.6474173456721	1.57260153692732e-05					C16_Up_LUT_NA
chr3	162110978	162111322	chr3:162110978-162111322					4.28302372460225	-0.132112031906001	17.7304919625271	2.54514065071803e-05	C16_NA_LUT_Up
chr3	162130421	162130869	chr3:162130421-162130869					5.26914198098494	0.837476440604573	27.8092795484988	1.33882420089391e-07	C16_NA_LUT_Up
chr3	162533475	162534566	chr3:162533475-162534566					2.7548572669881	1.83882435378625	13.7629465476563	0.000207386548933699	C16_NA_LUT_Up
chr3	164418037	164418982	chr3:164418037-164418982					3.44289130688622	2.31418255647979	20.4112325226452	6.2462098481073e-06	C16_NA_LUT_Up
chr3	16448655	16448930	chr3:16448655-16448930					2.94733540184631	0.656196446026912	11.8423152273502	0.000578997928877764	C16_NA_LUT_Up
chr3	16534623	16536264	chr3:16534623-16536264					3.3065123571999	2.98191857393152	20.1883057062195	7.01806633107056e-06	C16_NA_LUT_Up
chr3	165677847	165678329	chr3:165677847-165678329					3.02889938826688	0.593621984284141	13.5965969072895	0.000226595927081067	C16_NA_LUT_Up
chr3	165796759	165797136	chr3:165796759-165797136					2.62624208035805	2.16733826442932	13.1489944723749	0.000287673581256245	C16_NA_LUT_Up
chr3	166048581	166049195	chr3:166048581-166049195	2.45000282826102	1.75358434774792	10.8721111264432	0.000976231854861777					C16_Up_LUT_NA
chr3	166190290	166191672	chr3:166190290-166191672	3.20804596675607	1.73843593730094	16.5724467463284	4.68264204486507e-05	2.7201578736174	1.73843593730094	12.099644384238	0.000504314403646106	C16_Up_LUT_Up
chr3	167780418	167780895	chr3:167780418-167780895					2.81505167758334	1.84994577183921	14.2448610708898	0.000160498455805562	C16_NA_LUT_Up
chr3	167977610	167978309	chr3:167977610-167978309					2.87186515058098	1.63873946106972	14.1956508511126	0.000164750864276586	C16_NA_LUT_Up
chr3	168433414	168433753	chr3:168433414-168433753					3.31895943539379	0.268448360355643	13.2424820869279	0.000273675279560308	C16_NA_LUT_Up
chr3	168614933	168615919	chr3:168614933-168615919	3.04247127120444	2.40435634891385	14.9597720068173	0.00010982777997447	4.13402480493705	2.40435634891385	26.6459345324928	2.44364427267962e-07	C16_Up_LUT_Up
chr3	168616921	168617304	chr3:168616921-168617304					3.20586746772085	1.85557021494145	17.1009717650276	3.54441646431971e-05	C16_NA_LUT_Up
chr3	169044124	169044942	chr3:169044124-169044942					2.94432637809863	1.5819508360981	14.346463364561	0.000152065074263621	C16_NA_LUT_Up
chr3	169046399	169046998	chr3:169046399-169046998					2.68690672038974	1.6415959095628	12.9515468849773	0.000319657255256666	C16_NA_LUT_Up
chr3	170486980	170487582	chr3:170486980-170487582					2.83799512244289	1.85841835637833	14.5546493067119	0.000136152269008806	C16_NA_LUT_Up
chr3	170517371	170517762	chr3:170517371-170517762	3.93968178155103	1.30437784690002	21.1307287882995	4.28993583496477e-06	3.02846170440667	1.30437784690002	12.5241006295905	0.000401736227338166	C16_Up_LUT_Up
chr3	170520923	170521314	chr3:170520923-170521314	3.63375674095316	1.00553914070068	19.3439920706618	1.09162156569323e-05					C16_Up_LUT_NA
chr3	170697614	170698442	chr3:170697614-170698442	2.86429515555867	3.20722603239225	15.7152044737145	7.36299256917168e-05	2.60001013724573	3.20722603239225	13.176438502365	0.000283491026812256	C16_Up_LUT_Up
chr3	170792267	170792883	chr3:170792267-170792883					3.43721563622847	2.77884948189731	21.2236388700348	4.08692708120712e-06	C16_NA_LUT_Up
chr3	171192141	171192745	chr3:171192141-171192745	2.81532339301031	3.16235386903785	15.2857223910947	9.24123676573435e-05	2.38100147845894	3.16235386903785	11.2248715072106	0.000807083616311298	C16_Up_LUT_Up
chr3	171225532	171226125	chr3:171225532-171226125					2.50376865719742	1.61253147269766	11.2231316408148	0.000807840608065321	C16_NA_LUT_Up
chr3	172861299	172861725	chr3:172861299-172861725	4.39584685735121	0.0645154406334817	18.598666927211	1.61333326932461e-05					C16_Up_LUT_NA
chr3	172972148	172972439	chr3:172972148-172972439	3.55535622011576	0.486509547160926	13.6057442430277	0.000225494488416159	3.74570560087342	0.486509547160926	15.4411883544782	8.51128536050218e-05	C16_Up_LUT_Up
chr3	173770785	173771408	chr3:173770785-173771408	3.98490811905352	1.44203691828793	23.091965127133	1.54434709056378e-06					C16_Up_LUT_NA
chr3	174006021	174007162	chr3:174006021-174007162					2.80714225842675	0.937883239327881	12.6293264202124	0.000379741983179823	C16_NA_LUT_Up
chr3	174462982	174463414	chr3:174462982-174463414	2.79930779143364	1.5257507732876	11.4865004534503	0.000701035090420631	3.74098892813253	1.5257507732876	20.5613161124356	5.77513880413206e-06	C16_Up_LUT_Up
chr3	175252811	175253680	chr3:175252811-175253680					2.72715705301683	2.83999774636526	14.2637742295659	0.000158893670143538	C16_NA_LUT_Up
chr3	17535279	17535515	chr3:17535279-17535515					4.15782427678967	-0.0587166948859168	16.5896591659894	4.64033452627781e-05	C16_NA_LUT_Up
chr3	175605967	175607095	chr3:175605967-175607095					2.36008872607011	4.15204626712213	11.7377832615635	0.000612439262844658	C16_NA_LUT_Up
chr3	175608445	175609155	chr3:175608445-175609155					2.47489610763163	2.54356079440567	11.9634549130426	0.000542541789052115	C16_NA_LUT_Up
chr3	175619520	175619816	chr3:175619520-175619816					3.71497238816967	0.408963444334188	16.7887644384979	4.17799463888332e-05	C16_NA_LUT_Up
chr3	176375721	176376806	chr3:176375721-176376806					2.67487669582461	0.903316572472265	11.481186823624	0.000703042208476321	C16_NA_LUT_Up
chr3	177697454	177697913	chr3:177697454-177697913					5.42941287968366	0.759035191075999	29.6053936333566	5.29573743616153e-08	C16_NA_LUT_Up
chr3	177714159	177714689	chr3:177714159-177714689					2.80440671962754	0.751455595859	11.6461498874866	0.00064335552596257	C16_NA_LUT_Up
chr3	177928366	177928681	chr3:177928366-177928681	2.7543039308939	1.05139281888393	11.1116742326771	0.000857860159201603	2.90492288908752	1.05139281888393	12.5035058157275	0.000406189073536442	C16_Up_LUT_Up
chr3	177944210	177944432	chr3:177944210-177944432	7.53242600010837	-0.468660658972488	16.9144421698067	3.91029406110285e-05	7.58314142585574	-0.468660658972488	17.5990115643697	2.7273006464317e-05	C16_Up_LUT_Up
chr3	178237973	178238732	chr3:178237973-178238732					2.715844921021	1.14509357134945	11.8319014726303	0.000582245059532164	C16_NA_LUT_Up
chr3	178311018	178311591	chr3:178311018-178311591					2.77784126454594	2.88438450032331	14.946457319336	0.000110605545230423	C16_NA_LUT_Up
chr3	178353442	178353862	chr3:178353442-178353862					3.79159978862687	0.875567090893281	19.7055443998772	9.03388837844243e-06	C16_NA_LUT_Up
chr3	180619582	180620562	chr3:180619582-180620562	2.98825178339205	2.38860770925826	16.2990813549926	5.40901677020207e-05					C16_Up_LUT_NA
chr3	18079656	18080597	chr3:18079656-18080597	2.4680522715086	1.94574212984279	11.4254151528131	0.000724462359334209					C16_Up_LUT_NA
chr3	180861774	180862184	chr3:180861774-180862184					3.91862083431479	0.732742862616742	18.7504083288134	1.48991452686086e-05	C16_NA_LUT_Up
chr3	181056232	181056739	chr3:181056232-181056739					2.47800984175554	1.34762324472421	10.9029924797237	0.000960090326501093	C16_NA_LUT_Up
chr3	181252204	181253109	chr3:181252204-181253109					2.37970608896547	2.52936847662798	11.2575682449551	0.000792990283783992	C16_NA_LUT_Up
chr3	181292659	181293285	chr3:181292659-181293285	3.40328085270403	0.250574549124494	13.8047054170173	0.000202827615168084					C16_Up_LUT_NA
chr3	181387220	181387601	chr3:181387220-181387601					3.10457601963038	2.76261065707606	18.0738269372017	2.12502529795784e-05	C16_NA_LUT_Up
chr3	181699161	181699732	chr3:181699161-181699732					2.78695145902142	0.518692617296516	11.4999657780901	0.000695974713021684	C16_NA_LUT_Up
chr3	183291105	183292032	chr3:183291105-183292032	2.72441161696601	1.45030839578461	13.0185287856195	0.000308424027430009					C16_Up_LUT_NA
chr3	186202769	186203201	chr3:186202769-186203201					3.50575468975231	0.535638862317983	15.9896518927357	6.36896594745245e-05	C16_NA_LUT_Up
chr3	186328971	186329951	chr3:186328971-186329951					3.13746348415544	1.7393879203614	16.782068678818	4.19276316642102e-05	C16_NA_LUT_Up
chr3	186994210	186994421	chr3:186994210-186994421					3.20890727068455	-0.189114901734957	11.0049407505076	0.000908693373498592	C16_NA_LUT_Up
chr3	187519352	187520570	chr3:187519352-187520570	2.79464025903965	2.55146352975703	14.5680587200996	0.000135186747277077					C16_Up_LUT_NA
chr3	188138131	188138790	chr3:188138131-188138790					3.22311764763372	1.0271254669414	15.3846559105918	8.76975428426719e-05	C16_NA_LUT_Up
chr3	188271623	188272217	chr3:188271623-188272217					3.4987074930454	1.13202311787168	18.5518948621027	1.65340784830897e-05	C16_NA_LUT_Up
chr3	188298346	188299146	chr3:188298346-188299146					3.20482789194445	3.16366165202549	19.2881834558139	1.12399823898663e-05	C16_NA_LUT_Up
chr3	188468079	188469509	chr3:188468079-188469509	2.83130235967955	2.35841707997883	14.9258979167776	0.000111817407474525					C16_Up_LUT_NA
chr3	188656350	188657102	chr3:188656350-188657102	3.05248950522632	1.86055569963212	16.5178900488377	4.81932051675774e-05					C16_Up_LUT_NA
chr3	189393660	189393911	chr3:189393660-189393911	3.28328564836623	0.153922425239851	12.7780596875005	0.000350708510981344					C16_Up_LUT_NA
chr3	191997287	191999018	chr3:191997287-191999018	3.06394965129851	4.23003452844489	18.3581331459808	1.83035973834671e-05	2.93663799603249	4.23003452844489	17.0385150480626	3.66292453638829e-05	C16_Up_LUT_Up
chr3	192082778	192083496	chr3:192082778-192083496	2.57310853064267	3.51685648723057	13.3552138079631	0.000257705160115942					C16_Up_LUT_NA
chr3	193229727	193230860	chr3:193229727-193230860	3.57025847660412	2.06034322618744	18.6912428779368	1.53686692517162e-05	4.20908352855918	2.06034322618744	25.6770724635167	4.03593621253584e-07	C16_Up_LUT_Up
chr3	194722689	194723189	chr3:194722689-194723189	2.98352902068788	1.79390760760103	13.4853215777122	0.000240436928219078	3.82225340704019	1.79390760760103	21.949605973613	2.79904362812151e-06	C16_Up_LUT_Up
chr3	194801274	194802217	chr3:194801274-194802217					2.34973336541602	3.59431024330418	11.4814476372535	0.000702943555968102	C16_NA_LUT_Up
chr3	196209460	196209737	chr3:196209460-196209737					-3.02551456700218	0.0173185160015216	12.0128215770821	0.000528358076356362	C16_NA_LUT_Down
chr3	22952019	22952340	chr3:22952019-22952340	2.77873138186621	0.65311158654328	11.6870379125389	0.000629370138299216					C16_Up_LUT_NA
chr3	23661856	23662216	chr3:23661856-23662216					2.74005935161091	0.94086941753714	11.7754996579087	0.000600154011850522	C16_NA_LUT_Up
chr3	23663110	23663546	chr3:23663110-23663546					2.37451006652257	2.06133765899998	10.911489759307	0.000955696371589806	C16_NA_LUT_Up
chr3	2415158	2415370	chr3:2415158-2415370					3.90206185150398	0.0620918871005103	16.862931913321	4.0178631749042e-05	C16_NA_LUT_Up
chr3	25291532	25292033	chr3:25291532-25292033					2.4298097386857	2.54316867606501	11.6838792560424	0.000630439499807448	C16_NA_LUT_Up
chr3	25297732	25298326	chr3:25297732-25298326	2.6613303513065	2.04008477415546	12.7487722232881	0.00035624293431022					C16_Up_LUT_NA
chr3	25870554	25870962	chr3:25870554-25870962	3.94343088701027	0.453397165855434	17.0772249074345	3.58901380482854e-05	3.24273359252673	0.453397165855434	11.2631311877734	0.000790617353289956	C16_Up_LUT_Up
chr3	26254816	26255451	chr3:26254816-26255451	3.6415429940246	1.01931714143925	15.9476732369008	6.51177718045722e-05	3.98058048702618	1.01931714143925	19.3645484806995	1.07993344545829e-05	C16_Up_LUT_Up
chr3	27085472	27086165	chr3:27085472-27086165					2.65289972135939	2.19567961733056	13.094827177753	0.000296112318535334	C16_NA_LUT_Up
chr3	27094448	27095691	chr3:27094448-27095691					2.41596789024927	3.95470944132437	12.209562927709	0.000475451717869862	C16_NA_LUT_Up
chr3	27352086	27352705	chr3:27352086-27352705					3.85388031362033	0.490375321903929	18.1171967243031	2.07716989470385e-05	C16_NA_LUT_Up
chr3	27637479	27638170	chr3:27637479-27638170					2.70359960051303	3.05257476348242	14.3189996418138	0.000154299653846024	C16_NA_LUT_Up
chr3	28019181	28019887	chr3:28019181-28019887					3.78609752554761	0.296409743071726	17.4637405335888	2.92839966477592e-05	C16_NA_LUT_Up
chr3	30282238	30282727	chr3:30282238-30282727	2.89735376891335	2.07191038384865	15.4575077546165	8.4381079142155e-05					C16_Up_LUT_NA
chr3	30352971	30353235	chr3:30352971-30353235	3.49017676627098	1.22361479920121	17.8797454122301	2.35312233566886e-05					C16_Up_LUT_NA
chr3	30565125	30565668	chr3:30565125-30565668	3.28328564836623	0.554918361612725	12.7780596875005	0.000350708510981344	3.34274640240833	0.554918361612725	13.4449130389044	0.000245671409791174	C16_Up_LUT_Up
chr3	30655148	30655871	chr3:30655148-30655871	2.64981808957783	1.93405003338652	13.0159476327437	0.000308849436789471					C16_Up_LUT_NA
chr3	31137842	31138852	chr3:31137842-31138852	4.25057410253409	1.3957746507544	24.4988474525544	7.43543012498956e-07					C16_Up_LUT_NA
chr3	31889182	31889660	chr3:31889182-31889660					3.24375064235291	1.60949006936376	17.6820876002207	2.61073564665561e-05	C16_NA_LUT_Up
chr3	39467118	39468037	chr3:39467118-39468037					2.60937600981857	2.80207139518362	13.4746340252063	0.000241810351335766	C16_NA_LUT_Up
chr3	43259432	43259896	chr3:43259432-43259896	2.74366275811101	0.728954619093869	11.7042977790185	0.000623559088617113					C16_Up_LUT_NA
chr3	43888356	43888804	chr3:43888356-43888804					2.86540588708676	0.755215641784932	12.8679843269226	0.000334251434699593	C16_NA_LUT_Up
chr3	52609506	52609774	chr3:52609506-52609774	4.62980623480023	0.0210241150436174	20.886510610383	4.87314291348563e-06					C16_Up_LUT_NA
chr3	55183051	55183756	chr3:55183051-55183756					2.75232383588495	2.25120214336891	14.1498927820883	0.000168806724794048	C16_NA_LUT_Up
chr3	55895847	55896643	chr3:55895847-55896643					2.78838861505404	2.97979791419929	15.1973906103021	9.68371390168406e-05	C16_NA_LUT_Up
chr3	55934959	55935771	chr3:55934959-55935771					2.56687030442018	2.85156560447779	12.9431801224449	0.000321089090166951	C16_NA_LUT_Up
chr3	56125303	56125819	chr3:56125303-56125819	2.78013347058339	0.874592802308947	12.0185575123993	0.000526734523972641					C16_Up_LUT_NA
chr3	56476495	56477141	chr3:56476495-56477141					2.65961865218997	1.61395687683892	12.8768023509577	0.000332680177039696	C16_NA_LUT_Up
chr3	56930812	56931437	chr3:56930812-56931437	3.00653813755884	1.53335570566681	15.2489615699449	9.42285496196636e-05					C16_Up_LUT_NA
chr3	57263551	57264061	chr3:57263551-57264061					3.2975576129388	0.363750912676786	14.9037799530797	0.000113136065974698	C16_NA_LUT_Up
chr3	57450867	57451061	chr3:57450867-57451061	4.56337785812315	-0.46343436358085	15.0304979611373	0.000105787723352189					C16_Up_LUT_NA
chr3	57825085	57825848	chr3:57825085-57825848					4.0850055300045	1.19620708791417	22.7906651104563	1.80640998036085e-06	C16_NA_LUT_Up
chr3	59245527	59246602	chr3:59245527-59246602	2.54236316463224	3.28771563441505	12.8845536568219	0.000331305146933503					C16_Up_LUT_NA
chr3	60552008	60552427	chr3:60552008-60552427					4.08299202525535	0.803550428893403	20.3966038866704	6.29413942983404e-06	C16_NA_LUT_Up
chr3	60907943	60908861	chr3:60907943-60908861					3.40450607028791	1.33672005066929	17.999760893704	2.209327186379e-05	C16_NA_LUT_Up
chr3	62292985	62293764	chr3:62292985-62293764	3.13662282016451	1.44065622012972	13.9486053037094	0.000187876990990937	3.7163745477557	1.44065622012972	19.6892646912575	9.11117716163994e-06	C16_Up_LUT_Up
chr3	6294235	6294557	chr3:6294235-6294557	3.11773141517523	-0.0893793402320189	11.4222320702907	0.000725704584994118					C16_Up_LUT_NA
chr3	63537337	63537719	chr3:63537337-63537719	4.0445021924897	0.399942714289213	18.0380889953474	2.16529091439059e-05					C16_Up_LUT_NA
chr3	64311610	64312422	chr3:64311610-64312422					3.44027188508962	1.21698938795729	17.9600525638788	2.25589853592271e-05	C16_NA_LUT_Up
chr3	64492595	64493769	chr3:64492595-64493769	2.77365657604932	2.65837879799468	14.6408202009846	0.000130066593773145					C16_Up_LUT_NA
chr3	67296124	67296358	chr3:67296124-67296358	4.653605973786	0.56665964459295	21.125478550996	4.30170510313238e-06	3.93173015057033	0.56665964459295	14.619401140273	0.000131553216963669	C16_Up_LUT_Up
chr3	72515298	72516128	chr3:72515298-72516128					2.51644503082912	1.60692197398578	11.2327821943487	0.000803650815117039	C16_NA_LUT_Up
chr3	73164160	73165279	chr3:73164160-73165279					2.60750822091913	3.20064230380645	13.6063468318481	0.000225422119856491	C16_NA_LUT_Up
chr3	73200447	73200992	chr3:73200447-73200992					4.8984262852667	0.570463523874033	23.810795170449	1.06284702507841e-06	C16_NA_LUT_Up
chr3	73404162	73404961	chr3:73404162-73404961					3.06538671816743	2.80524565457692	17.3809873198006	3.05870373410796e-05	C16_NA_LUT_Up
chr3	74000302	74000894	chr3:74000302-74000894	6.44672090590259	1.20874846528516	34.204981909715	4.9601808197459e-09	5.26091914953654	1.20874846528516	21.5559691273503	3.43651422438808e-06	C16_Up_LUT_Up
chr3	74442691	74443511	chr3:74442691-74443511	2.65687217056944	0.857540758427502	11.4612428023948	0.000710627592882441					C16_Up_LUT_NA
chr3	76584533	76585145	chr3:76584533-76585145	2.7543039308939	2.01059059678784	11.1116742326771	0.000857860159201603	4.48283395672274	2.01059059678784	28.8272503335831	7.91299017060527e-08	C16_Up_LUT_Up
chr3	7682671	7683358	chr3:7682671-7683358	2.88365618187084	1.29784996526522	13.4734476574844	0.000241963294359636					C16_Up_LUT_NA
chr3	77190419	77191967	chr3:77190419-77191967					2.84963225724699	1.26741416470399	13.2523057296507	0.000272244795994069	C16_NA_LUT_Up
chr3	77690264	77690751	chr3:77690264-77690751					2.68065147445463	1.1614887169486	11.2721224721719	0.000786797189936634	C16_NA_LUT_Up
chr3	78201160	78201674	chr3:78201160-78201674	3.03468200143951	1.71683104158703	13.9511613222311	0.000187621714902764	3.6610276341936	1.71683104158703	20.2317253494461	6.86056895719327e-06	C16_Up_LUT_Up
chr3	78337615	78338258	chr3:78337615-78338258					3.19586003938754	0.829003471138357	13.9836071666415	0.000184411469946548	C16_NA_LUT_Up
chr3	78994281	78994907	chr3:78994281-78994907					2.59482861948748	1.3436248745432	11.3878937730231	0.000739243018782969	C16_NA_LUT_Up
chr3	79672002	79672887	chr3:79672002-79672887					2.99888968110611	0.894265853392933	13.3284661919142	0.000261407253020806	C16_NA_LUT_Up
chr3	8001422	8002029	chr3:8001422-8002029					2.39145751334277	2.80127003185936	11.4760316555361	0.000704995018869921	C16_NA_LUT_Up
chr3	80464283	80464540	chr3:80464283-80464540					3.30809602150882	-0.264075823363136	11.7704036592414	0.000601799265491854	C16_NA_LUT_Up
chr3	80951752	80952766	chr3:80951752-80952766					2.43224121021991	2.76836386448633	11.8611579690761	0.000573168940699313	C16_NA_LUT_Up
chr3	81821617	81822534	chr3:81821617-81822534					4.2850683224745	2.68687913677538	29.4912617748103	5.61693761925255e-08	C16_NA_LUT_Up
chr3	83002981	83004402	chr3:83002981-83004402					2.36263226412786	3.38115876045993	11.5417259590432	0.00068051434606584	C16_NA_LUT_Up
chr3	83877755	83878249	chr3:83877755-83878249	2.5781206036156	0.945844566745117	11.3186057876031	0.000767343068456					C16_Up_LUT_NA
chr3	83953351	83953825	chr3:83953351-83953825					3.00514867920494	1.17022340828702	14.1328681417949	0.000170341277724338	C16_NA_LUT_Up
chr3	84476630	84477525	chr3:84476630-84477525	2.54722663853864	2.43958609650889	12.4535756719132	0.000417192389688217					C16_Up_LUT_NA
chr3	84967870	84968834	chr3:84967870-84968834					2.42243772607163	3.03864524879315	11.9126062938132	0.00055755336821987	C16_NA_LUT_Up
chr3	84984242	84984870	chr3:84984242-84984870					2.9726645328506	1.70392312450396	14.9957703969081	0.000107752414535526	C16_NA_LUT_Up
chr3	85877735	85878055	chr3:85877735-85878055					4.15193333650281	0.816847743162205	21.1029262768297	4.35262937210088e-06	C16_NA_LUT_Up
chr3	86793770	86794103	chr3:86793770-86794103	2.81548309593955	1.75819862876965	13.8655913202365	0.000196360805639983					C16_Up_LUT_NA
chr3	86890875	86891329	chr3:86890875-86891329					2.72077280381931	0.648946562482631	11.3073767886298	0.00077199762404176	C16_NA_LUT_Up
chr3	87333024	87333867	chr3:87333024-87333867	2.88282274755289	1.48613721398742	14.2275064970178	0.000161985352414367					C16_Up_LUT_NA
chr3	88918744	88919409	chr3:88918744-88919409					2.49006506071838	1.75501338683265	11.2793722620895	0.000783730529612908	C16_NA_LUT_Up
chr3	89332111	89332947	chr3:89332111-89332947					2.42033134972293	2.17407994781331	11.3487396653607	0.000754991875102595	C16_NA_LUT_Up
chr3	90080922	90081517	chr3:90080922-90081517	3.26737825236251	2.16528679012096	18.2039782693988	1.98463848916825e-05					C16_Up_LUT_NA
chr3	91370744	91372245	chr3:91370744-91372245					3.10902784398433	2.39533292337164	17.504123380601	2.8668524854918e-05	C16_NA_LUT_Up
chr3	91466638	91466882	chr3:91466638-91466882	4.11799843452576	-0.152036670217679	11.5891458171446	0.000663378759333128	4.73454601744002	-0.152036670217679	16.7119862471677	4.35052598772824e-05	C16_Up_LUT_Up
chr3	9311281	9311836	chr3:9311281-9311836					2.72962468060939	1.29223189559162	12.7321419824309	0.000359424658006162	C16_NA_LUT_Up
chr3	93844127	93844457	chr3:93844127-93844457	2.8429501520653	0.344006354399579	11.8551984163456	0.000575006089190545					C16_Up_LUT_NA
chr3	95171975	95173018	chr3:95171975-95173018					2.54796550406494	1.35642924520013	10.9886077167064	0.000916736530464342	C16_NA_LUT_Up
chr3	97579440	97579666	chr3:97579440-97579666	3.03296536161022	0.538040748098645	13.0239513447139	0.000307532238682012					C16_Up_LUT_NA
chr3	99541070	99541503	chr3:99541070-99541503	2.73126436327956	0.346312140556309	10.9219181065336	0.0009503316370349					C16_Up_LUT_NA
chr4	100022862	100023439	chr4:100022862-100023439					2.61645425190464	1.86862191067215	12.8700075815454	0.000333890256664111	C16_NA_LUT_Up
chr4	10049209	10050034	chr4:10049209-10050034					2.5077517038702	2.68936965942888	12.4603668563767	0.000415678296285648	C16_NA_LUT_Up
chr4	101701326	101702341	chr4:101701326-101702341					3.27355300955818	2.24163031380365	18.4781606407153	1.71862431342266e-05	C16_NA_LUT_Up
chr4	101711794	101712185	chr4:101711794-101712185	3.58395825119678	0.136454381740693	11.6182063737153	0.000653093517444394	4.04920177383485	0.136454381740693	15.6283682293283	7.70893637733323e-05	C16_Up_LUT_Up
chr4	101784937	101785696	chr4:101784937-101785696					3.64277520468583	2.28559918280066	22.4514096694867	2.15527256046037e-06	C16_NA_LUT_Up
chr4	102138872	102139719	chr4:102138872-102139719					2.78746561260838	2.61205284977427	14.5431239095049	0.000136987681941577	C16_NA_LUT_Up
chr4	102196276	102196465	chr4:102196276-102196465	3.67979161739064	-0.715074162002185	12.3585031703915	0.000438982501347076					C16_Up_LUT_NA
chr4	105031302	105031747	chr4:105031302-105031747					3.16736141794128	0.114742683681469	11.985670561768	0.000536111971853686	C16_NA_LUT_Up
chr4	10529495	10530764	chr4:10529495-10530764	2.65176010393653	2.47153400019018	12.9695593897088	0.000316596519968005	2.66675705502037	2.47153400019018	13.160652335934	0.000285889339765072	C16_Up_LUT_Up
chr4	10535969	10536493	chr4:10535969-10536493					3.15015710707018	2.03084428511891	17.4575359822927	2.93797295357747e-05	C16_NA_LUT_Up
chr4	105998475	105998967	chr4:105998475-105998967					3.68177143914943	1.70981158831063	21.5769054166187	3.39920378173484e-06	C16_NA_LUT_Up
chr4	106386273	106387371	chr4:106386273-106387371					3.56414262743615	2.61577210589645	22.3947958805856	2.2197466787099e-06	C16_NA_LUT_Up
chr4	10722278	10722812	chr4:10722278-10722812					3.14418863625471	1.61361049454728	16.4846937513056	4.90444145011731e-05	C16_NA_LUT_Up
chr4	107509413	107510251	chr4:107509413-107510251					3.85770162634953	1.84023886819443	22.7848816380723	1.81185432784244e-06	C16_NA_LUT_Up
chr4	108982651	108983124	chr4:108982651-108983124					3.05151524929448	0.402242022566276	11.9914925813159	0.000534439677995493	C16_NA_LUT_Up
chr4	109087014	109087215	chr4:109087014-109087215					2.92329679179451	0.638754031263271	12.2009647311481	0.000477648084716391	C16_NA_LUT_Up
chr4	109088492	109089198	chr4:109088492-109089198					3.27897318960217	2.51685440545893	19.0130975450894	1.29824264150843e-05	C16_NA_LUT_Up
chr4	109206801	109207468	chr4:109206801-109207468	2.47759288693191	1.49860750801512	11.1893657048491	0.000822674631183394					C16_Up_LUT_NA
chr4	109274906	109275753	chr4:109274906-109275753					2.54053540333588	4.25910603047363	13.450471911028	0.000244944561607089	C16_NA_LUT_Up
chr4	109616238	109616595	chr4:109616238-109616595					2.94330166133702	0.744687852877309	13.5670958104934	0.000230185253362102	C16_NA_LUT_Up
chr4	109666151	109666358	chr4:109666151-109666358					3.21968418089417	-0.0191604180095197	12.4128765111027	0.000426383578908737	C16_NA_LUT_Up
chr4	110609079	110609809	chr4:110609079-110609809	2.87543771340034	0.875733986843177	12.5226411685828	0.000402050152779835					C16_Up_LUT_NA
chr4	112403240	112404253	chr4:112403240-112404253					2.42654759632502	3.63113192544189	12.1536462978281	0.000489919891949708	C16_NA_LUT_Up
chr4	113064325	113064541	chr4:113064325-113064541					3.21968418089417	0.212586483725244	12.4128765111027	0.000426383578908737	C16_NA_LUT_Up
chr4	113086172	113087241	chr4:113086172-113087241					2.49225729398043	1.68607139806271	11.2146589013761	0.000811537247613181	C16_NA_LUT_Up
chr4	113142014	113142304	chr4:113142014-113142304	3.83474176660784	0.161911243286124	16.069385475842	6.10632766235535e-05					C16_Up_LUT_NA
chr4	113784593	113785226	chr4:113784593-113785226	2.96463039661344	1.38157111078622	15.0101412619153	0.000106934975887301					C16_Up_LUT_NA
chr4	114601555	114602004	chr4:114601555-114602004					3.05108771279941	2.34572731239476	17.1163092158967	3.51590873538111e-05	C16_NA_LUT_Up
chr4	114773261	114773696	chr4:114773261-114773696	3.71719221941137	0.779825300354572	15.0100667657383	0.000106939197219481	4.18905672401271	0.779825300354572	19.6119671932584	9.48730924049239e-06	C16_Up_LUT_Up
chr4	11505733	11506339	chr4:11505733-11506339					2.38511776512424	3.26435136309027	11.4820248896012	0.000702725260539486	C16_NA_LUT_Up
chr4	11525621	11526580	chr4:11525621-11526580					2.95588499062344	0.88421733858521	13.681448001833	0.000216583539132945	C16_NA_LUT_Up
